bug ID,crypto,general,java,networking
1642,0.0,1.5258,0.0,0.9148
1641,1.5214,3.9305,0.654,8.4527
1640,0.7973,1.6565,0.7973,5.1665
1639,0.0,1.2416,0.0,3.0662
1638,0.4223,5.6315,5.1161,4.2243
1637,0.1215,1.4709,0.5977,2.6969
1636,0.7226,1.0389,0.4975,2.8293
1635,0.7996,3.97,2.8795,2.8584
1634,0.5527,2.0715,0.3805,5.2254
1633,0.8568,6.019,1.0966,6.8223
1632,0.5494,1.356,1.356,5.7577
1631,0.0,2.659,1.7287,4.6282
1630,1.4792,5.5463,1.2815,7.3536
1629,0.9101,5.0481,2.4977,6.5915
1628,0.9101,3.6126,1.7524,5.8463
1627,0.0,4.0522,1.6374,5.0601
1626,0.9332,1.8687,0.9355,3.6499
1625,0.9161,1.826,0.91,3.6936
1624,0.9231,2.6472,0.0,0.9231
1623,0.8209,1.6054,0.6106,3.7562
1622,0.3426,1.6161,1.4488,6.0864
1621,0.6805,4.4555,2.0074,4.8135
1620,0.0,5.2548,0.5302,5.7395
1619,1.7152,5.1049,0.9605,7.8062
1618,1.544,3.8365,1.103,7.8141
1617,0.7955,5.6531,1.0162,8.1561
1616,0.8504,4.8527,1.8339,8.0543
1615,0.8046,5.2421,1.1087,8.138
1614,1.2331,6.0177,1.0394,6.49
1613,1.1078,9.0349,1.3395,7.5553
1612,0.4668,4.6787,3.5566,4.8572
1611,1.0239,2.1884,0.0,4.6724
1610,0.7399,4.2882,2.7903,2.6827
1609,0.8895,3.7222,1.6564,7.8467
1608,0.711,5.8838,1.047,7.9077
1607,0.7675,5.3992,0.9795,10.8629
1606,0.5914,3.2186,0.5914,5.7022
1605,0.2967,5.1406,0.4627,4.6784
1604,0.2632,5.1563,0.4424,1.9302
1603,0.7952,3.175,0.7952,3.7383
1602,1.7314,0.8658,0.0,6.9732
1601,0.0,4.5821,1.3441,4.6114
1600,1.9725,4.8796,1.467,7.5699
1599,0.9273,6.4342,1.5748,9.3056
1598,0.4554,0.4692,0.641,3.6775
1597,0.653,3.0715,0.6041,8.1578
1596,0.983,3.153,0.5878,3.9571
1595,0.0,2.8715,2.8715,0.9161
1594,0.5472,2.4615,0.5472,3.8413
1593,0.6959,3.1912,1.2638,4.0516
1592,0.9405,1.0487,1.0487,1.9892
1591,0.0,2.6696,1.6993,3.3661
1590,0.1992,5.0859,2.947,4.8246
1589,0.7687,3.3876,0.0,3.3809
1588,0.0,2.6456,0.9451,0.9451
1587,2.5531,8.8821,3.7743,8.2849
1586,0.755,4.0145,0.6907,4.818
1585,0.6576,2.8829,1.8495,2.8829
1584,2.2033,2.2224,0.5237,4.6741
1583,0.8365,2.8097,0.0,4.1233
1582,0.2918,2.5868,0.0,5.6512
1581,1.0608,0.9777,0.0,5.669
1580,0.6638,4.0028,1.1603,2.9733
1579,0.2566,2.7454,0.0,4.9119
1578,1.0142,1.8971,2.4955,4.1343
1577,0.8356,5.2811,2.0663,5.5373
1576,1.226,4.3249,0.9801,8.4323
1575,0.0,0.0,0.0,1.6294
1574,0.9092,4.4526,1.3206,8.4138
1573,0.6707,6.1165,1.7403,6.3968
1572,0.8089,3.6864,4.0745,9.3467
1571,1.4715,3.9715,1.8185,9.1488
1570,0.8394,3.1298,1.0738,8.8222
1569,0.2023,2.3639,2.0952,5.4008
1568,0.0,2.2571,0.0,2.5219
1567,0.0,0.7204,0.0,0.7204
1566,0.0,1.3214,0.0,4.0935
1565,0.0,0.5663,0.0,2.8926
1564,0.0,0.608,0.0,3.5726
1563,0.0,2.5375,0.0,3.8959
1562,0.8725,0.88,0.0,4.6471
1561,0.0,0.8061,0.0,0.8061
1560,0.0,2.4692,0.8924,3.4064
1559,2.6373,5.5283,1.2417,3.7428
1558,0.0,0.0,1.0122,1.0122
1557,0.3649,4.2207,2.8965,6.7966
1556,0.6997,2.7875,0.9395,4.9873
1555,0.2605,3.5862,1.2808,7.2523
1554,0.0,2.596,1.27,2.596
1553,0.4228,4.1692,2.6641,5.2111
1552,1.3904,3.6125,2.49,6.6296
1551,0.2469,1.259,0.3907,4.0315
1550,0.2403,2.4308,1.2391,3.711
1549,0.1661,1.0547,0.5375,2.1743
1548,0.0,2.3604,0.9205,1.8542
1547,0.0,0.5872,0.5872,0.5872
1546,0.5697,1.1666,0.2257,4.2926
1545,0.0,1.8618,2.6865,3.907
1544,1.9658,2.38,2.3765,7.0739
1543,0.1531,2.2993,0.0,6.2857
1542,1.5435,2.4996,0.5825,4.0662
1541,0.0,3.1363,2.2408,2.0525
1540,0.0,1.115,0.0,0.0
1539,0.0,0.7459,0.0,4.1183
1538,0.4511,3.9679,3.3927,2.2353
1537,0.0,0.0,0.0,3.5095
1536,0.0,0.0,0.0,0.8238
1535,0.7642,2.7917,1.3634,4.0859
1534,0.0,0.0,0.0,0.0
1533,0.8149,2.2646,0.5353,3.4131
1532,0.0,1.6112,1.5886,2.819
1531,0.0,1.4299,0.0,0.5474
1530,0.0,1.44,0.0,0.5547
1529,0.0,1.44,0.0,0.5547
1528,1.6776,3.9399,0.0,6.2575
1527,2.5145,4.9359,1.0263,8.705
1526,0.2136,1.7818,0.0,4.1799
1525,0.6914,0.5322,0.0,3.604
1524,0.0,3.822,0.0,2.8996
1523,0.6488,5.4137,4.3317,12.8348
1522,1.7615,4.4618,2.6241,16.3802
1521,1.7128,1.147,0.5417,4.3924
1520,1.1106,6.0893,4.823,6.1229
1519,0.621,2.3515,0.5541,5.9952
1518,0.0,2.1825,0.0,2.4372
1517,0.0,1.7043,0.2923,2.224
1516,2.0412,1.8699,0.0,5.4419
1515,0.8192,0.7384,0.0,3.3685
1514,1.7168,5.974,6.1944,13.3298
1513,1.5143,3.1361,1.2836,11.8344
1512,0.0,1.1435,0.0,3.7106
1511,0.6947,3.2656,3.272,6.4741
1510,0.0,2.2791,0.0,3.2135
1509,0.7765,2.1065,0.0,2.1065
1508,0.1819,4.4696,1.2934,3.7454
1507,1.4327,3.7577,0.3864,6.1127
1506,0.7392,0.0,1.0987,1.8379
1505,1.0689,5.7416,5.1761,5.8104
1504,1.7871,2.9366,0.7402,5.383
1503,1.7871,2.9413,0.7402,5.3877
1502,1.7871,2.9413,0.7402,5.3877
1501,1.7871,2.9413,0.7402,5.3877
1500,0.0,2.8621,0.0,4.6934
1499,0.9753,4.0952,1.1207,3.1447
1498,0.6523,1.5339,1.5339,3.7591
1497,1.6065,0.0,0.0,0.0
1496,2.1258,4.288,0.4434,4.0347
1495,1.6114,3.5439,0.0,3.5439
1494,0.0,1.0185,0.0,0.8216
1493,1.1393,4.0464,1.467,8.6202
1492,0.0,0.0,0.0,0.0
1491,0.7777,3.3213,0.7372,8.0926
1490,0.0,0.0,0.0,1.1596
1489,0.7775,2.2108,2.5043,5.1955
1488,2.6056,4.4996,0.7362,2.4332
1487,0.0,0.0,1.2465,0.9412
1486,1.1393,4.6049,1.467,7.2952
1485,1.4088,1.8635,0.3711,2.5406
1484,0.0,0.43,1.1621,2.3718
1483,0.8845,0.0,1.0308,5.447
1482,1.2665,7.097,1.7909,4.9153
1481,0.0,1.1433,0.0,8.2521
1480,0.0,3.917,1.8951,5.1935
1479,0.4278,5.6423,2.2714,6.7553
1478,1.1393,4.0464,1.467,7.9978
1477,0.0,2.6393,0.4726,1.7935
1476,0.0,4.2027,1.4644,5.7352
1475,1.6373,1.9235,1.4124,4.9753
1474,1.6373,1.9235,1.4124,4.9753
1473,0.5106,3.1322,0.0,9.37
1472,1.8074,2.4046,0.5865,3.9111
1471,0.552,1.9505,0.6667,4.4207
1470,0.7035,0.7035,0.7035,4.6494
1469,0.0,4.3509,0.0,2.2858
1468,0.0,2.0643,0.0,1.5652
1467,0.0,2.239,1.3851,2.3697
1466,0.0,0.0,0.0,1.0248
1465,0.974,6.2846,0.2904,15.6276
1464,0.2984,2.8847,1.4255,5.3317
1463,1.1393,4.6563,1.467,8.377
1462,0.0,6.7043,2.2409,3.1439
1461,0.6119,4.6837,0.386,5.1429
1460,0.0,1.1307,0.0,0.0
1459,0.0,2.7259,0.0,1.3534
1458,0.0,1.1572,0.0,7.4811
1457,0.0,2.7544,0.0,0.9141
1456,0.6804,2.808,0.2571,5.2446
1455,0.658,3.7959,0.453,6.9035
1454,0.6276,3.3457,0.993,5.0462
1453,2.0055,2.5785,1.2173,4.6039
1452,1.0607,3.5773,0.4008,6.6963
1451,0.4468,3.11,1.478,2.1864
1450,0.0,2.1751,0.6699,4.4134
1449,0.6233,1.2614,0.8773,4.5362
1448,0.6461,4.2783,0.4448,6.0087
1447,0.4753,7.3706,0.3272,8.8172
1446,1.1058,5.6151,1.1058,7.3643
1445,0.0,0.966,0.0,0.966
1444,0.6461,4.0773,0.4448,5.8078
1443,0.0,1.7073,0.0,5.97
1442,0.0,0.0,0.0,5.102
1441,1.3736,2.9941,0.8194,4.2952
1440,1.0128,7.1793,4.2105,7.6607
1439,0.0,3.1662,0.0,4.7766
1438,0.7314,4.3967,0.7314,3.9821
1437,0.7319,3.2916,1.0013,6.0631
1436,0.9513,4.5756,1.0272,6.0621
1435,1.8137,1.3813,1.4724,2.4064
1434,0.7633,1.3377,1.3377,1.429
1433,0.0,2.7831,0.6694,2.1137
1432,0.0,1.6412,0.0,3.2799
1431,0.0,1.2148,1.2148,2.1508
1430,0.5925,1.6687,0.8583,5.4303
1429,0.0,2.9072,0.0,7.4869
1428,0.0,2.6349,0.0,4.844
1427,0.0,0.0,0.0,0.0
1426,0.0,0.0,0.0,0.0
1425,1.5986,5.1632,3.0908,5.8786
1424,1.5268,3.729,1.9135,4.9219
1423,2.7772,3.5325,1.2922,8.9625
1422,0.338,1.0439,0.0,0.338
1421,0.0,6.7603,4.4863,8.6229
1420,0.0,4.1432,0.5728,5.9814
1419,0.9639,1.7634,0.0,3.1591
1418,0.2262,1.145,0.0,6.7984
1417,1.0595,3.1953,0.4829,2.4743
1416,0.0,0.0,0.0,2.3217
1415,0.0,0.9406,0.0,3.3049
1414,0.0,1.5992,0.0,0.6037
1413,0.4532,2.4945,0.0,2.9302
1412,1.1306,0.0,0.0,2.5147
1411,0.8767,5.0313,2.466,4.843
1410,0.2808,6.9238,0.8936,5.7897
1409,0.9144,6.9558,6.6259,12.4194
1408,0.0,2.0366,0.0,3.3028
1407,1.3061,1.6336,2.208,5.645
1406,0.0,2.9762,0.0,3.6522
1405,0.8852,5.2818,2.1086,8.3879
1404,0.0,3.7704,1.6863,5.9858
1403,0.0,3.7704,1.6863,5.9858
1402,0.2779,4.6879,0.3376,4.3247
1401,0.4652,4.4266,1.1295,4.6184
1400,0.0,1.891,0.9755,2.225
1399,0.9272,4.9211,1.0924,8.7929
1398,1.204,7.1006,6.9552,5.2284
1397,0.8749,0.0,0.0,4.175
1396,0.8164,1.8511,0.8164,5.0898
1395,0.7853,1.8129,0.0,4.6246
1394,0.5622,2.4298,2.1076,2.532
1393,0.1961,3.5478,2.2832,6.2918
1392,0.0,2.1856,0.0,4.9635
1391,3.3142,4.8202,1.2348,11.1127
1390,1.3242,2.379,0.6773,4.3214
1389,0.0,1.5604,0.0,2.2059
1388,0.0,0.0,0.0,1.2072
1387,1.037,5.1073,1.333,9.1966
1386,0.0,3.6965,0.0,3.1394
1385,0.5209,4.5792,2.065,6.2336
1384,0.0,2.4181,0.4067,2.3999
1383,0.1997,1.9784,0.0,4.062
1382,0.0,3.2998,1.5187,7.1723
1381,0.0,2.2186,2.2186,0.0
1380,0.4939,6.1587,3.2904,6.9714
1379,0.0,1.2288,1.9716,3.3519
1378,0.9458,3.1906,2.6193,4.5877
1377,0.0,0.0,0.0,0.3164
1376,0.0,2.3592,0.0,1.0894
1375,0.4515,4.3123,0.8548,2.2278
1374,0.0,4.4978,2.0095,5.4116
1373,2.252,2.8398,0.3875,7.2394
1372,2.252,2.8398,0.3875,7.2394
1371,0.4318,0.3323,0.0,4.507
1370,0.9575,0.8304,0.4683,5.0895
1369,2.7004,2.2883,0.4352,5.1295
1368,1.006,6.2596,5.6939,10.0425
1367,0.0,1.7736,0.0,2.6446
1366,0.6318,2.243,0.9299,5.1511
1365,0.4746,2.4011,0.8767,7.9588
1364,0.791,2.9516,0.6657,3.2747
1363,0.0,0.0,0.0,0.0
1362,0.0,0.0,0.0,0.0
1361,0.6632,2.0645,0.0,3.3142
1360,1.0378,6.9233,2.5309,7.4791
1359,1.1277,6.014,2.7663,8.0284
1358,0.7842,3.6951,1.3316,5.2951
1357,0.8139,2.0604,0.3127,7.1408
1356,1.1865,4.4845,0.0,4.3174
1355,0.0,0.6679,0.0,1.7075
1354,0.0,5.101,0.0,3.9729
1353,2.8873,3.9933,1.593,5.7073
1352,0.6771,3.8378,1.8776,5.6547
1351,1.3822,4.0464,1.467,6.9796
1350,1.1393,5.4933,1.467,6.7367
1349,0.0,2.505,0.6555,1.3935
1348,0.0,1.158,0.0,0.8889
1347,0.0,1.8352,0.0,0.6219
1346,1.3956,3.2249,1.1518,7.0496
1345,0.0,0.7191,1.4182,4.7722
1344,0.0,4.7954,1.1879,7.1455
1343,0.5055,4.782,2.3035,6.5699
1342,0.1281,2.1168,0.7732,2.7422
1341,0.9178,0.9766,1.2712,3.5009
1340,1.3662,0.0,0.0,4.26
1339,1.3161,5.2209,1.3092,7.7792
1338,0.0,0.7736,0.0,2.4073
1337,1.2661,5.2442,0.0,7.2295
1336,0.7646,2.3201,0.965,5.1387
1335,0.0,1.4939,0.0,1.4939
1334,0.0,1.1825,0.7437,2.214
1333,0.2512,4.5405,0.0,6.4108
1332,0.0,3.2924,1.8226,3.5226
1331,0.1495,2.2911,1.1122,2.0143
1330,0.6986,4.2728,1.3656,4.3462
1329,0.0,6.9708,0.0,3.3279
1328,0.6986,4.9372,1.3656,4.9012
1327,3.4401,4.2229,0.8782,6.1194
1326,1.1265,6.8017,0.3773,6.0983
1325,0.0,0.5901,0.0,4.852
1324,0.0,1.0292,0.0,2.6957
1323,1.2546,1.7591,0.43,5.7521
1322,0.6603,0.0,1.125,1.7853
1321,0.0,1.2473,0.0,5.8922
1320,0.0,2.952,0.0,5.4037
1319,0.3837,1.0425,0.3837,3.71
1318,1.0614,1.5818,0.6139,6.5853
1317,0.4538,3.8746,2.1943,8.8689
1316,0.0,1.4013,0.0,1.4013
1315,0.0,1.4013,0.0,1.4013
1314,0.9796,3.0648,1.8228,7.3321
1313,0.0,2.0444,0.5496,2.181
1312,1.159,4.1449,2.3604,7.056
1311,0.7487,1.7471,0.5161,4.5188
1310,0.8088,3.1852,2.0155,2.8599
1309,0.7576,3.7317,0.6461,11.7169
1308,1.2214,4.5268,2.3506,4.8351
1307,1.5211,4.2733,0.0,6.9005
1306,1.936,2.3199,0.6114,4.5533
1305,1.8676,2.2086,0.3404,6.8328
1304,1.1393,4.74,1.467,6.7367
1303,0.0,2.3161,1.253,5.5372
1302,0.2161,2.108,1.3671,5.5065
1301,2.2616,6.7757,0.8503,10.5643
1300,0.0,1.2914,0.4557,0.954
1299,0.0,1.3469,1.5267,2.6237
1298,0.0,1.5087,0.0,1.5087
1297,1.8542,3.9393,1.5779,5.1977
1296,0.0,2.6646,0.0,3.8769
1295,0.0,4.1552,1.3237,0.8001
1294,0.0,2.0704,0.7339,3.6899
1293,0.0,2.807,0.0,2.3851
1292,0.9801,0.0,0.0,2.056
1291,0.2824,1.567,1.2846,2.5875
1290,1.0708,0.9016,0.9016,1.9723
1289,0.8035,1.7771,1.2067,1.3738
1288,0.9805,5.3836,5.5524,8.4735
1287,1.0524,3.4565,1.2833,3.0396
1286,0.0,1.8232,0.0,4.3923
1285,0.0,3.6966,2.3694,7.1167
1284,0.5386,1.8682,0.5386,6.3892
1283,2.2988,0.5654,0.5654,4.6261
1282,0.0,4.1152,1.5591,1.4653
1281,0.0,0.0,0.0,0.9146
1280,0.0,1.5532,0.0,2.347
1279,0.7035,0.0,0.0,3.7871
1278,0.0,0.0,0.0,0.0
1277,1.1393,4.0464,1.467,6.7367
1276,1.7382,2.1073,0.6337,3.4246
1275,1.7299,3.3762,0.0,8.6961
1274,0.0,1.4146,0.0,3.6948
1273,0.7261,2.4266,0.7261,3.2925
1272,0.5239,1.5702,0.5239,8.7221
1271,0.6389,1.6077,1.897,4.3285
1270,0.0,2.7506,1.5969,7.4712
1269,0.6989,1.6303,0.0,2.7879
1268,2.0168,5.8773,3.0015,4.2649
1267,1.8188,0.0,0.0,4.6827
1266,1.8219,3.8242,1.884,6.5044
1265,0.0,1.3241,0.0,3.9586
1264,0.8758,0.8682,1.9753,2.851
1263,0.9127,1.273,1.273,3.5127
1262,0.3145,3.0314,1.1324,6.4822
1261,0.0,2.4408,3.3032,2.127
1260,0.4101,2.5115,1.0096,3.9487
1259,0.0,0.9024,0.0,1.4515
1258,0.0,0.0,0.0,0.582
1257,0.0,3.8163,2.0834,5.577
1256,0.0,0.4811,1.8262,3.1944
1255,0.0,4.6347,0.0,1.3673
1254,0.6483,2.0618,0.0,0.6483
1253,0.3898,1.311,0.3898,4.102
1252,1.5683,2.5621,0.9712,9.0409
1251,0.0,0.0,0.0,1.1028
1250,1.3661,2.8337,1.2147,6.4329
1249,0.8251,1.9129,0.0,0.8251
1248,1.6398,0.7481,0.7481,2.977
1247,0.0,0.0,0.0,1.5033
1246,0.0,2.4754,0.0,4.8599
1245,0.0,1.7105,1.5967,5.9116
1244,0.0,1.0733,0.0,2.5846
1243,1.7817,4.7103,1.467,7.617
1242,1.607,6.5691,4.6535,11.0414
1241,0.0,0.9172,0.0,2.5709
1240,0.0,1.2556,0.0,1.2556
1239,0.0,0.0,0.0,1.2451
1238,3.0516,0.7908,0.0,2.6213
1237,0.0,0.0,0.0,6.2284
1236,0.9807,2.678,0.0,4.519
1235,1.4157,2.4875,0.0,5.6394
1234,0.343,2.8992,0.343,3.7401
1233,1.2901,3.6642,1.396,9.3974
1232,0.5749,2.0434,0.8628,6.3331
1231,0.0,3.6558,0.0,4.3001
1230,1.0758,1.1069,1.1069,5.074
1229,0.0,1.6724,0.0,2.5921
1228,0.1875,3.4805,0.0,5.0092
1227,0.5336,4.324,0.5336,3.052
1226,0.8977,2.133,0.6042,3.417
1225,0.3354,4.5298,4.894,5.9258
1224,0.0,0.0,0.0,1.0518
1223,0.0,0.8014,0.474,0.8014
1222,0.0,7.0132,0.9565,7.3296
1221,0.9343,1.4295,0.0,3.8566
1220,1.3307,1.8632,1.5422,5.534
1219,0.9796,2.3059,0.0,6.0218
1218,0.0,0.7463,0.7463,2.6843
1217,0.6069,4.5479,1.0924,6.0063
1216,0.7306,3.0332,1.0903,3.4869
1215,0.7763,2.9383,1.6701,6.3082
1214,0.0,1.7603,0.8149,3.4128
1213,0.0,3.0529,1.2358,4.3937
1212,0.8037,4.0551,1.8399,7.1173
1211,0.0,2.831,1.632,3.022
1210,0.0,1.2013,0.0,1.8811
1209,0.0,2.3293,0.0,1.0197
1208,2.4486,0.0,0.0,0.0
1207,1.078,6.2845,1.4504,10.5109
1206,0.7073,2.1428,1.2964,4.4389
1205,1.1555,3.5599,1.4158,4.4775
1204,2.4175,6.528,2.1869,9.4084
1203,1.1332,3.2778,1.5041,6.6309
1202,0.0,4.6379,1.3257,4.6192
1201,0.0,3.1413,1.4092,3.6258
1200,1.9841,0.651,1.0713,3.7065
1199,1.0454,2.7069,0.5812,1.4671
1198,0.6688,3.4641,2.8221,7.6007
1197,0.2756,0.2756,0.0,0.2756
1196,0.0,1.9189,0.0,3.5836
1195,0.7344,3.7913,0.0,3.5397
1194,0.0,3.0339,3.0339,2.0026
1193,0.7213,2.5322,0.9396,1.7672
1192,0.0,1.4966,0.8245,2.9953
1191,0.6622,3.9693,2.2721,6.4968
1190,0.0,1.4624,0.4828,3.6793
1189,0.0,3.412,0.0,3.412
1188,1.4696,5.773,2.3763,6.8919
1187,1.1695,0.8826,0.0,5.0064
1186,1.2598,2.8769,0.0,3.3966
1185,0.0,2.7688,4.6834,3.3783
1184,0.0,2.8085,0.5062,1.0954
1183,0.0,1.0765,0.5031,3.1989
1182,0.7728,2.4979,0.0,5.96
1181,1.4477,3.5975,1.383,4.9318
1180,0.0,2.2609,0.0,3.7842
1179,0.0,2.3592,0.0,3.7682
1178,0.6584,2.0277,0.3147,4.967
1177,0.8653,2.4421,0.0,3.0934
1176,1.0136,3.5776,1.3022,6.2979
1175,1.4366,4.5235,3.5607,14.8745
1174,0.0,3.3787,1.3159,4.7417
1173,1.1393,4.8963,1.467,8.2413
1172,0.0,3.4784,1.3548,4.8817
1171,1.1393,4.4493,1.467,7.1396
1170,1.1393,4.6767,1.467,7.3669
1169,0.5122,1.123,0.982,4.4041
1168,1.0693,3.7853,1.3754,6.1723
1167,0.0,2.6602,2.1521,3.4214
1166,2.3442,4.2076,1.5916,3.574
1165,0.943,4.6791,0.8094,6.5741
1164,0.6394,3.4106,4.3317,5.247
1163,0.7607,1.7366,1.7366,1.7366
1162,0.0,2.6173,0.0,3.0021
1161,0.0,2.5208,0.0,3.4757
1160,0.497,7.0876,1.0984,3.1115
1159,0.482,3.6628,1.6372,1.6214
1158,0.0,2.6541,1.1714,2.5216
1157,0.7016,2.1345,1.6365,6.6996
1156,0.5969,1.2784,0.6058,1.2695
1155,1.2354,3.4688,0.0,5.4338
1154,1.1393,4.0464,1.467,6.7367
1153,1.2438,4.9232,2.4434,6.8973
1152,0.0,1.1258,0.0,1.9876
1151,0.0,0.0,0.0,0.7548
1150,1.4962,2.6644,0.0,3.8366
1149,1.4568,5.3924,2.4756,6.2842
1148,0.0,0.0,0.0,0.7841
1147,0.0,0.7556,0.0,2.2825
1146,0.817,3.3996,2.1028,6.6076
1145,1.0662,0.0,1.2798,6.5858
1144,0.766,1.9737,0.9204,4.3403
1143,0.3938,3.9268,0.9742,5.635
1142,0.0,6.1739,4.2618,5.365
1141,0.0,2.2897,0.0,4.3185
1140,0.0,0.8726,0.8961,5.7496
1139,1.5188,3.2706,0.8116,7.4393
1138,1.6576,3.1429,3.7445,10.5069
1137,1.7302,3.215,1.1505,5.7292
1136,0.0,0.0,1.3548,5.2502
1135,0.0,2.5081,0.3916,3.6965
1134,0.0,0.0,0.0,1.1836
1133,0.0,1.09,1.3655,2.6887
1132,0.7307,3.3494,1.1364,3.3023
1131,0.0,1.8593,0.0,2.8163
1130,1.5006,1.316,0.0,3.4313
1129,1.3248,2.8643,0.4147,5.329
1128,0.9782,0.0,0.0,1.8897
1127,1.0896,2.3359,0.0,3.5115
1126,0.2071,2.5941,0.0,4.6611
1125,3.5916,5.819,2.2432,5.4493
1124,0.8356,1.944,0.3512,4.0356
1123,0.0,1.397,0.0,5.8091
1122,1.0194,6.8299,0.9568,5.3064
1121,0.0921,4.4197,2.9931,6.6123
1120,0.7761,3.7526,5.454,4.0312
1119,0.8706,2.6155,0.0,2.6703
1118,0.0,0.0,0.0,0.0
1117,0.0,4.1077,0.708,3.4466
1116,0.0,2.0282,0.0,0.8167
1115,0.49,4.1123,0.579,3.0291
1114,0.0,3.1449,1.3024,3.6786
1113,0.4548,3.6293,2.6409,5.674
1112,0.0,2.2194,1.0397,2.5064
1111,1.1393,4.0464,1.467,6.7367
1110,0.6912,2.2376,1.048,5.6269
1109,2.0115,5.4672,1.3881,8.1623
1108,0.8804,2.3945,0.0,6.0102
1107,0.0,2.3586,2.4358,3.1542
1106,1.4373,4.5632,0.7621,3.8482
1105,0.5428,2.3383,0.4794,3.964
1104,0.0,0.6252,0.0,3.3458
1102,1.0343,4.2968,0.7103,7.9091
1101,0.0,0.0,0.0,1.7567
1100,1.7062,2.2232,0.356,4.7781
1099,0.0,0.0,0.0,0.0
1098,0.0,0.0,0.0,1.0793
1097,0.1987,2.3482,0.0,5.1361
1096,1.3222,4.0885,0.6793,5.0015
1095,1.4526,2.4915,1.4526,2.6458
1094,0.7809,3.527,2.5177,1.8371
1093,0.0853,5.1389,1.5121,4.5361
1092,1.3369,5.3603,0.2858,6.1025
1091,2.1608,5.1714,1.0917,4.2822
1090,1.0006,2.5521,0.0,3.3434
1089,2.9648,4.3064,0.5528,2.8691
1088,0.9106,2.213,2.213,1.3024
1087,0.5873,2.756,1.8469,3.4021
1086,2.2135,1.5301,2.2753,1.4192
1085,0.6354,4.6537,1.0618,4.6256
1084,0.9474,4.8774,1.8886,6.8058
1083,0.7747,3.3929,2.7952,4.0701
1082,0.9687,3.4113,1.872,6.362
1081,1.4104,1.8399,1.5962,4.3702
1080,1.0565,1.0565,0.0,1.0565
1079,0.0,2.6452,0.0,1.9381
1078,0.737,6.0304,1.6897,4.1286
1077,4.047,1.5551,0.0,3.8566
1076,0.0,0.0,0.0,0.7238
1075,1.1393,4.0464,1.467,7.8014
1074,1.1393,4.0464,1.467,8.668
1073,1.5125,3.3641,1.387,6.3545
1072,1.1393,4.0464,1.467,6.7367
1071,1.2904,4.0394,3.9012,11.3906
1070,1.3218,6.3029,2.7507,5.772
1069,3.798,4.6233,1.1858,5.6314
1068,0.6574,0.6574,0.6574,0.6574
1067,0.0,2.1671,1.2337,3.7513
1066,0.8225,3.3401,2.195,4.6328
1065,0.0,1.4723,0.0,2.1462
1064,0.0,3.3998,0.0,6.3341
1063,0.0,3.4414,1.1762,10.5318
1062,0.6656,5.3824,0.6702,4.5728
1061,0.0,4.6023,0.9283,7.9639
1060,0.8293,2.3769,1.6201,7.6681
1059,0.8188,2.6255,0.9556,4.9454
1058,0.7066,1.4242,0.7732,5.6685
1057,2.2213,4.5875,1.7485,4.2309
1056,0.7383,3.2267,1.6502,10.3853
1055,0.8328,2.7449,1.0492,3.326
1054,0.0,3.0558,2.0997,3.7118
1053,0.6226,3.9873,0.6226,6.1766
1052,2.064,4.2699,1.8486,9.1133
1051,0.0,2.1191,1.1431,2.1191
1050,0.0,0.9881,0.0,1.6126
1049,1.2167,1.8861,1.2757,3.6668
1048,0.0,0.8421,0.0,0.8421
1047,0.0,3.6521,0.8197,2.28
1046,0.0,0.7982,0.0,2.0503
1045,0.0,1.2548,0.0,1.2548
1044,1.313,3.598,5.1545,3.7472
1043,0.0,1.3412,1.5688,3.5783
1042,0.0,1.7905,1.1075,3.0246
1041,0.7345,3.2401,0.5867,7.2804
1040,0.0,0.7417,0.0,5.5687
1039,2.1359,5.1784,1.0977,4.3773
1038,0.8436,2.6015,1.0581,7.1408
1037,0.8606,2.4319,1.3977,4.1523
1036,0.5822,5.9543,2.662,8.5433
1035,0.0,3.1681,0.0,2.7273
1034,0.7309,3.3955,1.6198,6.1541
1033,1.9326,3.1967,0.798,6.0315
1032,0.0,5.9519,0.2452,5.5
1031,0.4984,4.9664,0.5428,4.3516
1030,0.0,3.5895,1.7084,3.2777
1029,1.5797,3.8891,0.5251,3.9999
1028,0.6111,5.2881,2.3438,5.6673
1027,0.0,2.9588,2.2806,3.2333
1026,0.9432,6.1744,2.8401,8.9304
1025,0.0,1.9639,0.0,2.4982
1024,0.0,2.8913,0.0,5.7213
1023,0.0,3.5218,2.4253,4.4645
1022,0.0,2.8449,0.0,1.1445
1021,0.5802,8.7315,4.4981,5.803
1020,0.8737,0.0,1.1046,3.0877
1019,0.0,2.0584,0.0,2.0584
1018,1.8983,1.8983,3.2282,4.3543
1017,0.0,3.675,0.0,4.8038
1016,2.6787,3.8829,1.8496,8.9172
1015,1.9974,8.8014,2.1758,5.6236
1014,0.0,0.7842,0.0,0.7842
1013,0.0,2.4937,3.2819,6.4284
1012,0.0,0.733,0.733,0.733
1011,0.0,1.7879,0.0,2.6066
1010,0.0,3.5214,1.0394,3.9594
1009,0.0,0.0,0.0,2.0375
1008,2.4891,4.2994,2.5449,8.5267
1007,0.0,2.2036,0.0,0.0
1006,0.0,1.1102,1.7153,8.3993
1005,0.3444,1.7753,0.3993,5.948
1004,0.8855,6.1604,3.2812,7.8474
1003,0.0,1.2592,0.0,7.9648
